Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
HP1525301T2D_G3	(1, 31.393413310003474)	(2, 30.994156349995805)	(3, 31.442264594144365)	(4, 31.60975060222193)	(5, 31.726899246173943)	(6, 34.548032741697725)	(7, 34.74872304981963)	(8, 34.9017988758524)	(9, 34.99422825709184)	(10, 35.01316379238025)	(11, 35.06723553169305)	(12, 35.02999964046452)	(13, 35.04790930118287)	(14, 35.02981028511164)	(15, 35.044925156697545)	(16, 35.04588871178437)	(17, 35.02971680588679)	(18, 35.013305209669106)	(19, 35.00577893361777)	(20, 35.00894763964957)	(21, 35.018904375546796)	(22, 35.015503169904484)	(23, 35.00234417133064)	(24, 34.997054205965895)	(25, 34.99150058124903)	(26, 34.95169281288575)	(27, 34.88421279706619)	(28, 34.86838844213276)	(29, 34.874579643101114)	(30, 34.83924209920782)	(31, 34.83138984432114)	(32, 34.86426337172373)	(33, 34.85161491353172)	(34, 34.78591579679055)	(35, 34.77694658501216)	(36, 34.769628839539315)	(37, 34.795071967018615)	(38, 34.66137989717285)	(39, 34.72642945314654)	(40, 34.75565010007071)	(41, 34.79365060342038)	(42, 34.702604235327954)	(43, 34.47195503409595)
HP1525301T2D_G4	(1, 31.501966154062213)	(2, 31.071160231524672)	(3, 31.53136567456138)	(4, 31.672582683800297)	(5, 31.783151263454613)	(6, 34.62694483734088)	(7, 34.82397403874126)	(8, 34.973113344769125)	(9, 35.07872892152437)	(10, 35.11213347778547)	(11, 35.15353055062345)	(12, 35.101028719893264)	(13, 35.1202764653365)	(14, 35.0847427447912)	(15, 35.10843690752054)	(16, 35.10080802913118)	(17, 35.071207880666485)	(18, 35.0792630934826)	(19, 35.086924573916356)	(20, 35.07613078937073)	(21, 35.078869361100246)	(22, 35.07402419573264)	(23, 35.07391134250203)	(24, 35.06437148274098)	(25, 35.059752023834605)	(26, 35.00760630774324)	(27, 34.96210890085969)	(28, 34.929795259161175)	(29, 34.96829576574679)	(30, 34.940631677149476)	(31, 34.92320964619258)	(32, 34.937712540250985)	(33, 34.89983899605766)	(34, 34.8324580938337)	(35, 34.84909516787545)	(36, 34.80694072446758)	(37, 34.846479480774825)	(38, 34.711742754822595)	(39, 34.76756999408148)	(40, 34.8030535576354)	(41, 34.81988624394354)	(42, 34.735000551726905)	(43, 34.503325408528696)
HP1525301T2D_G5	(1, 30.2018085398818)	(2, 30.201751271361157)	(3, 30.683688779951435)	(4, 30.858432216978972)	(5, 31.002365189902413)	(6, 32.98037980482888)	(7, 33.28381133458561)	(8, 33.36705685618729)	(9, 33.387742245842304)	(10, 33.397649699912954)	(11, 33.525404315755715)	(12, 33.59627411004719)	(13, 33.58069134558116)	(14, 33.64220919045219)	(15, 33.658307371603975)	(16, 33.679983506666055)	(17, 33.6349303614789)	(18, 33.605832226141935)	(19, 33.59790053603335)	(20, 33.59038117927338)	(21, 33.6030260686306)	(22, 33.62982200943785)	(23, 33.566528840427)	(24, 33.572576396206536)	(25, 33.526853209327896)	(26, 33.47937760571769)	(27, 33.41028313556604)	(28, 33.37713038896779)	(29, 33.421015256333895)	(30, 33.35729830027031)	(31, 33.35863838365327)	(32, 33.395152792413064)	(33, 33.364267879232145)	(34, 33.24705639803913)	(35, 33.27244353323865)	(36, 33.248493837907176)	(37, 33.25382553717872)	(38, 33.133172217895265)	(39, 33.21388647088468)	(40, 33.22571814724882)	(41, 33.27561048243002)	(42, 33.140004352407566)	(43, 32.81097952077702)
HP1525301T2D_G6	(1, 30.74710295387056)	(2, 30.57605308501668)	(3, 31.013461224408175)	(4, 31.171836412295406)	(5, 31.29446386732745)	(6, 33.73707785780228)	(7, 33.938749595896645)	(8, 34.13868160654831)	(9, 34.113358907104555)	(10, 34.190973414165114)	(11, 34.24059897282759)	(12, 34.19936209993767)	(13, 34.21119691248371)	(14, 34.22264178612017)	(15, 34.25389355667612)	(16, 34.27999946675021)	(17, 34.28535862714841)	(18, 34.22945738500968)	(19, 34.22637786746743)	(20, 34.15573226861125)	(21, 34.23276020090186)	(22, 34.23183367939023)	(23, 34.174306025389356)	(24, 34.17475262208921)	(25, 34.18601419111006)	(26, 34.1340756614797)	(27, 34.027199072145365)	(28, 33.990864764520225)	(29, 34.01658740130713)	(30, 33.97726689485314)	(31, 33.96541875106233)	(32, 33.98545894476532)	(33, 33.93907287858236)	(34, 33.84951690901759)	(35, 33.817675230880496)	(36, 33.7869200491923)	(37, 33.77523521314994)	(38, 33.62449882851686)	(39, 33.64188943732149)	(40, 33.65778694671168)	(41, 33.65748032808193)	(42, 33.449966171966395)	(43, 33.19592263878659)
HP1525301T2D_G7	(1, 31.677771020510946)	(2, 31.203208962669795)	(3, 31.641925567650006)	(4, 31.75196581034147)	(5, 31.885933112560757)	(6, 34.66352928879239)	(7, 34.86901407781521)	(8, 35.07514027927573)	(9, 35.16547965772332)	(10, 35.12699016025809)	(11, 35.18008960769315)	(12, 35.0867949808289)	(13, 35.1185068868691)	(14, 35.098005444878915)	(15, 35.18935920521872)	(16, 35.18232029761537)	(17, 35.14325352895621)	(18, 35.14004646676771)	(19, 35.11884897350254)	(20, 35.126621942006814)	(21, 35.107781045549785)	(22, 35.104875684767165)	(23, 35.08814432254969)	(24, 35.10358098188366)	(25, 35.068008723209154)	(26, 35.04777809980378)	(27, 34.95085592926409)	(28, 34.89811519767381)	(29, 34.90518023689499)	(30, 34.86744855634689)	(31, 34.832085350615046)	(32, 34.8215139234011)	(33, 34.76931245337882)	(34, 34.6515681346301)	(35, 34.613572762302056)	(36, 34.524005454381324)	(37, 34.477488799038355)	(38, 34.278161569417456)	(39, 34.27429646557991)	(40, 34.20489801542241)	(41, 34.101150741425265)	(42, 33.886937992046484)	(43, 33.601055717360424)
HP1525301T2D_G8	(1, 31.013592284545535)	(2, 30.712319314181826)	(3, 31.168651155692537)	(4, 31.331436761207748)	(5, 31.453634617362425)	(6, 34.09651948603448)	(7, 34.29779942339784)	(8, 34.44986248469748)	(9, 34.52802558547679)	(10, 34.533592549955046)	(11, 34.615862862906035)	(12, 34.57015270999698)	(13, 34.589995388509756)	(14, 34.58358574883635)	(15, 34.61228646975493)	(16, 34.61261159640503)	(17, 34.56758487298496)	(18, 34.574857093566806)	(19, 34.578078501497906)	(20, 34.56857684102965)	(21, 34.570189203804645)	(22, 34.57467130690961)	(23, 34.554002541296065)	(24, 34.543366255171335)	(25, 34.51972490304259)	(26, 34.47757123757137)	(27, 34.40353193705813)	(28, 34.36563477660813)	(29, 34.426396966369296)	(30, 34.359517087396036)	(31, 34.36361434671108)	(32, 34.37813224692374)	(33, 34.37170270153705)	(34, 34.28177532421431)	(35, 34.287557933919665)	(36, 34.2510807143497)	(37, 34.27763493585384)	(38, 34.141974182289886)	(39, 34.22133162586548)	(40, 34.25971315867176)	(41, 34.287282571552744)	(42, 34.191021859790794)	(43, 33.91855577414978)
HP1525301T2D_G9	(1, 31.690824484340748)	(2, 31.244672268085765)	(3, 31.671897283773543)	(4, 31.80206508186167)	(5, 31.90949171603902)	(6, 34.818298874554834)	(7, 34.94369718108992)	(8, 35.161938601709764)	(9, 35.1936340225089)	(10, 35.25521160162012)	(11, 35.308953441938925)	(12, 35.2094358920029)	(13, 35.26266227680573)	(14, 35.21147122821029)	(15, 35.267609019860316)	(16, 35.23304905180633)	(17, 35.247760926434516)	(18, 35.222134841533084)	(19, 35.245391460959844)	(20, 35.160911765424956)	(21, 35.21766280652285)	(22, 35.22889484707474)	(23, 35.2286849975959)	(24, 35.22837327943801)	(25, 35.20848851328775)	(26, 35.194051684093004)	(27, 35.107844295761446)	(28, 35.131335213150024)	(29, 35.15450830025997)	(30, 35.12489915000774)	(31, 35.10165475482246)	(32, 35.147750332091896)	(33, 35.11629328400173)	(34, 35.082827385560726)	(35, 35.06263497599974)	(36, 35.05095063851288)	(37, 35.07851019094265)	(38, 34.929726910445204)	(39, 34.985997131378)	(40, 35.036523996186034)	(41, 35.06435859404924)	(42, 34.94494201634789)	(43, 34.76827116627413)
HP1525301T2D_H1	(1, 31.726105397511947)	(2, 31.259464509053455)	(3, 31.669415011471873)	(4, 31.80121408516732)	(5, 31.905138475173363)	(6, 34.785416948259375)	(7, 34.91736658494062)	(8, 35.12413233802075)	(9, 35.17590718476303)	(10, 35.219534520841854)	(11, 35.267351956377794)	(12, 35.17651114764925)	(13, 35.22409760587743)	(14, 35.19096861617218)	(15, 35.23314507256965)	(16, 35.2142631053958)	(17, 35.208502360245895)	(18, 35.183902421497656)	(19, 35.221122275964845)	(20, 35.153447635733386)	(21, 35.222349022110514)	(22, 35.23395948144739)	(23, 35.20553900693445)	(24, 35.19906822043105)	(25, 35.21709642703769)	(26, 35.16825413663249)	(27, 35.099741134321)	(28, 35.07987879679643)	(29, 35.1252153649527)	(30, 35.09190330434426)	(31, 35.07747834373872)	(32, 35.111868298450055)	(33, 35.08379685631329)	(34, 35.01694175778864)	(35, 35.006532380452136)	(36, 34.99653362944054)	(37, 35.00263998508058)	(38, 34.87084604421419)	(39, 34.92160287985929)	(40, 34.95869441359994)	(41, 34.97541032690988)	(42, 34.833242938510416)	(43, 34.66542509234815)
HP1525301T2D_H10	(1, 30.847647446448075)	(2, 30.598280079797558)	(3, 31.031949112507935)	(4, 31.21494188198266)	(5, 31.327840982605217)	(6, 33.902497735759354)	(7, 34.15518097375888)	(8, 34.32220520489497)	(9, 34.41632840967561)	(10, 34.488161256059286)	(11, 34.43510430551753)	(12, 34.473940922125166)	(13, 34.44523546598223)	(14, 34.456025588176)	(15, 34.457861052352854)	(16, 34.437430229794096)	(17, 34.42841539262384)	(18, 34.41618397970759)	(19, 34.43653957832467)	(20, 34.46921986754568)	(21, 34.46537141068962)	(22, 34.44760652462381)	(23, 34.43566698060125)	(24, 34.42205746507352)	(25, 34.422755543252265)	(26, 34.36452619448097)	(27, 34.30839108024589)	(28, 34.256958966844294)	(29, 34.296668181175356)	(30, 34.238219178494376)	(31, 34.22202195937305)	(32, 34.267072073563)	(33, 34.23409389753296)	(34, 34.13017051763099)	(35, 34.13470802579278)	(36, 34.08030005325855)	(37, 34.1355354891512)	(38, 34.00447732900846)	(39, 34.059183188351724)	(40, 34.10127248819737)	(41, 34.126027182923565)	(42, 34.004684947087476)	(43, 33.74896266184431)
HP1525301T2D_H11	(1, 31.663072274240236)	(2, 31.183412620327417)	(3, 31.61277415368164)	(4, 31.766127106072194)	(5, 31.859737618848317)	(6, 34.724488834448316)	(7, 34.927638109470834)	(8, 35.082086690522154)	(9, 35.1795954500733)	(10, 35.21448245788951)	(11, 35.24553038287839)	(12, 35.194912338750854)	(13, 35.21993649736282)	(14, 35.17487109928806)	(15, 35.202616799493384)	(16, 35.21180255018527)	(17, 35.18798358310015)	(18, 35.19061309188599)	(19, 35.18929614623575)	(20, 35.189502124423974)	(21, 35.20249189782605)	(22, 35.20918838020067)	(23, 35.19780698967261)	(24, 35.188706698016254)	(25, 35.18313433064758)	(26, 35.14445425640778)	(27, 35.087047697098114)	(28, 35.05392465142574)	(29, 35.090420042115966)	(30, 35.0597292920705)	(31, 35.038395210787996)	(32, 35.068244518022)	(33, 35.05137183664615)	(34, 34.98760405733206)	(35, 34.98100399027958)	(36, 34.98049123606634)	(37, 35.00727716556483)	(38, 34.87008911843527)	(39, 34.94351376876538)	(40, 34.979075683836626)	(41, 35.01337543469067)	(42, 34.91644516707242)	(43, 34.70780898371677)
HP1525301T2D_H12	(1, 31.778879728995605)	(2, 31.277495989625155)	(3, 31.72063280696973)	(4, 31.834565864347812)	(5, 31.95164686020117)	(6, 34.8161080798307)	(7, 34.98790759950028)	(8, 35.172362892737794)	(9, 35.26380858485441)	(10, 35.28578013451447)	(11, 35.32221098321404)	(12, 35.26294157565204)	(13, 35.29465326033872)	(14, 35.2632689905196)	(15, 35.30411719623125)	(16, 35.29488921853936)	(17, 35.264492680722945)	(18, 35.28100792563475)	(19, 35.29243269246598)	(20, 35.29000360339268)	(21, 35.28755805211932)	(22, 35.30408793009784)	(23, 35.2912071731293)	(24, 35.293191782801394)	(25, 35.27312070267986)	(26, 35.229170286826395)	(27, 35.18665574064352)	(28, 35.16676025732248)	(29, 35.19419908653081)	(30, 35.168585732394135)	(31, 35.16696877852305)	(32, 35.187687371846344)	(33, 35.176705255283)	(34, 35.092118813185124)	(35, 35.096484954463726)	(36, 35.063443489840076)	(37, 35.122420236067946)	(38, 34.974679307197455)	(39, 35.02224774879414)	(40, 35.07648703967573)	(41, 35.08780937504001)	(42, 35.00149988933743)	(43, 34.78310685614049)
HP1525301T2D_H13	(1, 31.70167247358723)	(2, 31.179620927444336)	(3, 31.619287961569718)	(4, 31.75061757203666)	(5, 31.87473546995824)	(6, 34.67625344995454)	(7, 34.884361144861884)	(8, 35.06998076876655)	(9, 35.18574434529317)	(10, 35.13412377189665)	(11, 35.189616743242915)	(12, 35.1294266034745)	(13, 35.145736942475274)	(14, 35.127952074800646)	(15, 35.16447331364613)	(16, 35.19998672320703)	(17, 35.145276277991904)	(18, 35.16183002486381)	(19, 35.13653371098433)	(20, 35.13167360010299)	(21, 35.13274177844654)	(22, 35.11347433555686)	(23, 35.093816635419266)	(24, 35.08453293851638)	(25, 35.07788850712521)	(26, 35.04263057524723)	(27, 34.96657265624371)	(28, 34.92178560795642)	(29, 34.943756688687365)	(30, 34.90545314096735)	(31, 34.88128334285507)	(32, 34.91496616429428)	(33, 34.87468719071107)	(34, 34.81504622737916)	(35, 34.78828544300232)	(36, 34.7519693909573)	(37, 34.758792857890036)	(38, 34.585263162129756)	(39, 34.6447230782848)	(40, 34.63582159208864)	(41, 34.63813698431729)	(42, 34.49489245797694)	(43, 34.23451443147163)
HP1525301T2D_H14	(1, 30.91494051703278)	(2, 30.651120547064302)	(3, 31.090787349635214)	(4, 31.250991935243285)	(5, 31.387174617064932)	(6, 33.9846925415088)	(7, 34.19335527689661)	(8, 34.379921971075596)	(9, 34.46805753058674)	(10, 34.54255625938485)	(11, 34.47891661114481)	(12, 34.50331970976157)	(13, 34.50369096037894)	(14, 34.524351720183105)	(15, 34.491317044712495)	(16, 34.50769847820394)	(17, 34.481008210605175)	(18, 34.46749071044772)	(19, 34.48942432951144)	(20, 34.50162256408217)	(21, 34.4927854734937)	(22, 34.49425058753725)	(23, 34.47304289602)	(24, 34.45603829184939)	(25, 34.445891879887164)	(26, 34.41970876714962)	(27, 34.32632266319282)	(28, 34.2893699678139)	(29, 34.337065727932966)	(30, 34.29208142321576)	(31, 34.291004133477855)	(32, 34.30942744536484)	(33, 34.281623425913956)	(34, 34.20636230745518)	(35, 34.20338898777856)	(36, 34.1663799418595)	(37, 34.20990907674612)	(38, 34.074429119307354)	(39, 34.134495480355206)	(40, 34.178448901661675)	(41, 34.17664236963965)	(42, 34.097509637599735)	(43, 33.853276452435175)
HP1525301T2D_H15	(1, 31.77099945559932)	(2, 31.231767914518418)	(3, 31.65353166597282)	(4, 31.765579466487335)	(5, 31.907828161526883)	(6, 34.67873688367972)	(7, 34.8940153286152)	(8, 35.12528154054718)	(9, 35.188685539223535)	(10, 35.17619901580897)	(11, 35.198594165305664)	(12, 35.127726006340666)	(13, 35.16110257149262)	(14, 35.14407403849233)	(15, 35.20571140359304)	(16, 35.25525987126525)	(17, 35.22540589874147)	(18, 35.21304480097351)	(19, 35.196541988236675)	(20, 35.20263447230495)	(21, 35.184306316115325)	(22, 35.18297200072587)	(23, 35.18513359165679)	(24, 35.18247029813943)	(25, 35.15741986101771)	(26, 35.14011645904719)	(27, 35.054397369797506)	(28, 34.99871638859534)	(29, 35.01779176140306)	(30, 34.94623242706632)	(31, 34.91064623562942)	(32, 34.88650046434176)	(33, 34.81219510893351)	(34, 34.69578676572624)	(35, 34.62329874787844)	(36, 34.548243507221315)	(37, 34.464848795380064)	(38, 34.22702042036272)	(39, 34.20340303796928)	(40, 34.11927712129461)	(41, 33.974680031169605)	(42, 33.732202901335384)	(43, 33.428027027892526)
HP1525301T2D_H16	(1, 31.53289447742049)	(2, 31.061242667371804)	(3, 31.505097176894655)	(4, 31.65258013411548)	(5, 31.783749805738992)	(6, 34.627232261940385)	(7, 34.82252546268913)	(8, 34.993442676186035)	(9, 35.08515242820461)	(10, 35.11709473674444)	(11, 35.13645357103922)	(12, 35.08973814775898)	(13, 35.113518014664095)	(14, 35.09757353504005)	(15, 35.10187163232596)	(16, 35.0900420067684)	(17, 35.06122875016527)	(18, 35.0824548096706)	(19, 35.0955161080068)	(20, 35.09363032652086)	(21, 35.081536274039074)	(22, 35.09367671720932)	(23, 35.08304629094848)	(24, 35.0869222329694)	(25, 35.07564697613895)	(26, 35.01252316635005)	(27, 34.95404538401052)	(28, 34.938467390825316)	(29, 34.98169655386771)	(30, 34.933422403455175)	(31, 34.91948664064149)	(32, 34.94800067730405)	(33, 34.93218609160769)	(34, 34.87332790562278)	(35, 34.85553011799472)	(36, 34.872298032338946)	(37, 34.860565827227155)	(38, 34.719746892403755)	(39, 34.81481533026691)	(40, 34.84398811470562)	(41, 34.85790764077834)	(42, 34.7765754857685)	(43, 34.53291999229915)
HP1525301T2D_H17	(1, 31.665854222941192)	(2, 31.20477907225703)	(3, 31.61630308548393)	(4, 31.751935050638963)	(5, 31.85761401065332)	(6, 34.72950381819715)	(7, 34.850338782545506)	(8, 35.064880155539356)	(9, 35.11842358523414)	(10, 35.18335564489793)	(11, 35.22335426078795)	(12, 35.121031767486826)	(13, 35.17962936129812)	(14, 35.13327249016525)	(15, 35.17058939295964)	(16, 35.166826343938354)	(17, 35.16115798101607)	(18, 35.118384657140815)	(19, 35.15806103492499)	(20, 35.09555549307837)	(21, 35.149384395457524)	(22, 35.17080349747292)	(23, 35.140136810621314)	(24, 35.12534413515834)	(25, 35.13577686416907)	(26, 35.10081511102076)	(27, 35.038744266216256)	(28, 35.02643001269488)	(29, 35.05205983680478)	(30, 35.02268426504841)	(31, 35.02285295345281)	(32, 35.04584431790411)	(33, 35.02096926627032)	(34, 34.978509529813515)	(35, 34.963783897177926)	(36, 34.93469163543408)	(37, 34.967713471931766)	(38, 34.82371845472771)	(39, 34.887389676702185)	(40, 34.931049696036474)	(41, 34.94832511878475)	(42, 34.83283844192469)	(43, 34.64046229273494)
HP1525301T2D_H18	(1, 31.747069582862114)	(2, 31.242511156203175)	(3, 31.677598997268618)	(4, 31.809826032637762)	(5, 31.907461693293214)	(6, 34.795952737709804)	(7, 34.992604039505004)	(8, 35.15728307155893)	(9, 35.25090331562767)	(10, 35.25919136409846)	(11, 35.31995949879762)	(12, 35.26244942453181)	(13, 35.311236633990795)	(14, 35.26899412487599)	(15, 35.29854734598724)	(16, 35.29849222842351)	(17, 35.27590219286248)	(18, 35.28952847944932)	(19, 35.276259436331046)	(20, 35.285568180426324)	(21, 35.29917813588317)	(22, 35.28814645757377)	(23, 35.28057697882261)	(24, 35.266399516598554)	(25, 35.26607901817246)	(26, 35.24587945176397)	(27, 35.18926146547395)	(28, 35.14435289938799)	(29, 35.17155239638919)	(30, 35.1535963189633)	(31, 35.137322347926556)	(32, 35.161747594220415)	(33, 35.14303007785866)	(34, 35.08196390003715)	(35, 35.07982248061699)	(36, 35.062591097084486)	(37, 35.08691835659839)	(38, 34.94114056611862)	(39, 35.01622906042926)	(40, 35.071995786568465)	(41, 35.075504938125434)	(42, 34.989156129685504)	(43, 34.772031715054446)
HP1525301T2D_H19	(1, 31.726900780876)	(2, 31.253045300111054)	(3, 31.662184398372737)	(4, 31.78654699307503)	(5, 31.904821894762957)	(6, 34.73569411523009)	(7, 34.876069610182206)	(8, 35.08927065910276)	(9, 35.14072048360432)	(10, 35.203213821253236)	(11, 35.24942291926296)	(12, 35.15979564267703)	(13, 35.21152455912195)	(14, 35.17325407638979)	(15, 35.2119742072529)	(16, 35.20277580195326)	(17, 35.18993175814357)	(18, 35.17580272851137)	(19, 35.20146755846879)	(20, 35.13830750117742)	(21, 35.19999263507372)	(22, 35.217298273700045)	(23, 35.18814867072771)	(24, 35.17871381253162)	(25, 35.19380609699608)	(26, 35.154917348083856)	(27, 35.0745640641989)	(28, 35.07510674297764)	(29, 35.10828573588211)	(30, 35.06667390238372)	(31, 35.05111840281883)	(32, 35.07149792909902)	(33, 35.03205874885408)	(34, 34.97499413713105)	(35, 34.972311753453276)	(36, 34.94083250800936)	(37, 34.95776990032154)	(38, 34.81005661302545)	(39, 34.848394930604954)	(40, 34.8979957709818)	(41, 34.907479082640286)	(42, 34.758525386707085)	(43, 34.56661866543659)
HP1525301T2D_H2	(1, 31.735789551339586)	(2, 31.23815642252032)	(3, 31.680271565167853)	(4, 31.809951515002478)	(5, 31.91520453455632)	(6, 34.77814732389864)	(7, 34.9650420298943)	(8, 35.13132753808511)	(9, 35.21918251753124)	(10, 35.26191325160968)	(11, 35.29542445889841)	(12, 35.22442037271561)	(13, 35.26906919460804)	(14, 35.23578545286135)	(15, 35.26712651592464)	(16, 35.252617902972624)	(17, 35.217512387650466)	(18, 35.23944539392524)	(19, 35.24644354551155)	(20, 35.258878328476634)	(21, 35.236457603291896)	(22, 35.22146127142992)	(23, 35.21533199722943)	(24, 35.233746459939425)	(25, 35.230221768657294)	(26, 35.16617484927846)	(27, 35.117618128388926)	(28, 35.09234486235261)	(29, 35.142450808014985)	(30, 35.10512801596767)	(31, 35.10077338284295)	(32, 35.13098941363072)	(33, 35.08960707889161)	(34, 35.03621210444562)	(35, 35.04073887365621)	(36, 35.020500588131625)	(37, 35.029656588508686)	(38, 34.89013414319263)	(39, 34.97259552528146)	(40, 34.982997463041976)	(41, 35.00764366190833)	(42, 34.920561245609505)	(43, 34.69991147287012)
HP1525301T2D_H20	(1, 31.714363727476368)	(2, 31.220178004685685)	(3, 31.66097731254042)	(4, 31.79104579894379)	(5, 31.90040989048172)	(6, 34.773082573444064)	(7, 34.944904637287614)	(8, 35.132726135764976)	(9, 35.22742925427344)	(10, 35.23613460854816)	(11, 35.27587942281252)	(12, 35.22819592508041)	(13, 35.250375840018506)	(14, 35.23902568561357)	(15, 35.26526595767463)	(16, 35.25523499102695)	(17, 35.23498031926057)	(18, 35.24197458422029)	(19, 35.237680799393516)	(20, 35.243972639703266)	(21, 35.24761753834425)	(22, 35.249159446112465)	(23, 35.23323496532849)	(24, 35.22519777108666)	(25, 35.21805573996582)	(26, 35.172721510041676)	(27, 35.121804289073445)	(28, 35.10056665110482)	(29, 35.133025951164356)	(30, 35.104804755928846)	(31, 35.09394501385575)	(32, 35.116632473434215)	(33, 35.094553210808776)	(34, 35.02230626571354)	(35, 35.02727677672747)	(36, 34.99230116885175)	(37, 35.022683176501324)	(38, 34.8657191072354)	(39, 34.94678704968798)	(40, 34.976884232708144)	(41, 34.99286439349486)	(42, 34.90061119510701)	(43, 34.67801967645635)
HP1525301T2D_H21	(1, 31.69997197023276)	(2, 31.20385994026504)	(3, 31.646073140986015)	(4, 31.779348187253696)	(5, 31.889913553227785)	(6, 34.68722677937974)	(7, 34.88449137110113)	(8, 35.07115105817012)	(9, 35.143685041942554)	(10, 35.15417485748441)	(11, 35.206042920813125)	(12, 35.1075303547529)	(13, 35.161497866210766)	(14, 35.11812040919747)	(15, 35.15880812232116)	(16, 35.1631759396933)	(17, 35.138532019832454)	(18, 35.15303139148303)	(19, 35.15710406097495)	(20, 35.14019709938316)	(21, 35.14086721501059)	(22, 35.1352909619779)	(23, 35.14757022756087)	(24, 35.152584028972754)	(25, 35.14066116837723)	(26, 35.07594767529278)	(27, 35.01315914039572)	(28, 35.01601594912319)	(29, 35.02979508569498)	(30, 34.982686513969405)	(31, 34.956169611648505)	(32, 34.98502356542352)	(33, 34.95190574573103)	(34, 34.88715327085109)	(35, 34.86903601732277)	(36, 34.82571239231279)	(37, 34.82197756504855)	(38, 34.670015388527844)	(39, 34.7389036462829)	(40, 34.74100123813608)	(41, 34.74192566357225)	(42, 34.61371453816782)	(43, 34.371635731827524)
HP1525301T2D_H22	(1, 31.69487556662964)	(2, 31.20004653117589)	(3, 31.635000450301703)	(4, 31.75296448620576)	(5, 31.88442443937438)	(6, 34.67455945483474)	(7, 34.87494558854433)	(8, 35.06090893398577)	(9, 35.149852901443964)	(10, 35.15108184983939)	(11, 35.1813496292516)	(12, 35.11978400528354)	(13, 35.15088109033052)	(14, 35.11331842334364)	(15, 35.16059822581129)	(16, 35.16934158386119)	(17, 35.13904941310678)	(18, 35.14728055297049)	(19, 35.15539161238029)	(20, 35.13990311008376)	(21, 35.14064047912101)	(22, 35.13825388009967)	(23, 35.14371941700939)	(24, 35.13376774939209)	(25, 35.12451217315601)	(26, 35.088182207078745)	(27, 35.022535723935036)	(28, 35.006022785266126)	(29, 35.0386246285011)	(30, 34.97659369277416)	(31, 34.94244206118099)	(32, 34.970683482933566)	(33, 34.963107156795054)	(34, 34.889542868722046)	(35, 34.867890861877456)	(36, 34.836675572633666)	(37, 34.83936800156105)	(38, 34.66984066824772)	(39, 34.73191851040197)	(40, 34.73569353967158)	(41, 34.73587553660953)	(42, 34.60349058869443)	(43, 34.36273303113086)
HP1525301T2D_H23	(1, 31.705126036203687)	(2, 31.230142411583792)	(3, 31.643138173505285)	(4, 31.778348927900613)	(5, 31.88758247335476)	(6, 34.759934758750525)	(7, 34.93238594710427)	(8, 35.09510517114983)	(9, 35.19664120349284)	(10, 35.22697144393981)	(11, 35.27139101804979)	(12, 35.20429100026461)	(13, 35.25180779858499)	(14, 35.227940953198946)	(15, 35.230450398865216)	(16, 35.22390892252168)	(17, 35.202618759461934)	(18, 35.21112094356892)	(19, 35.21190392531959)	(20, 35.21482329771959)	(21, 35.20357308624945)	(22, 35.21473654073891)	(23, 35.22348815116536)	(24, 35.20675272959151)	(25, 35.19841104589878)	(26, 35.14230313756621)	(27, 35.09078467351179)	(28, 35.078807872328426)	(29, 35.12419695569755)	(30, 35.08947030525444)	(31, 35.08034563981104)	(32, 35.10878024023008)	(33, 35.07409696827731)	(34, 35.03936597998516)	(35, 35.01844019624429)	(36, 34.99839933370639)	(37, 35.038433342442815)	(38, 34.88288675177527)	(39, 34.9807204299676)	(40, 35.02830012709898)	(41, 35.022190266734334)	(42, 34.94745780357352)	(43, 34.71700306685927)
HP1525301T2D_H24	(1, 31.68090598854003)	(2, 31.20669296577363)	(3, 31.63416741217197)	(4, 31.780506179334797)	(5, 31.890755666010897)	(6, 34.75509076057918)	(7, 34.93709709447412)	(8, 35.11895193896205)	(9, 35.19551755127609)	(10, 35.237875217766025)	(11, 35.26065799628646)	(12, 35.19036281712977)	(13, 35.24109129693357)	(14, 35.209847630316716)	(15, 35.22530569129325)	(16, 35.224077398804056)	(17, 35.186559204721554)	(18, 35.20403780684282)	(19, 35.22570693350639)	(20, 35.21572500987752)	(21, 35.20324760534143)	(22, 35.21218957466278)	(23, 35.20964291490185)	(24, 35.20700003889593)	(25, 35.19339874673223)	(26, 35.15057432909641)	(27, 35.099385239609155)	(28, 35.07626058634589)	(29, 35.12265933512528)	(30, 35.084567937881154)	(31, 35.07066776121175)	(32, 35.12011881682679)	(33, 35.09314551376404)	(34, 35.04751649494455)	(35, 35.04010784408055)	(36, 35.02767547693574)	(37, 35.04011193838885)	(38, 34.90138244319659)	(39, 34.98806509131331)	(40, 35.026307977964436)	(41, 35.05268965347822)	(42, 34.95945201777749)	(43, 34.75860777140658)
